,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model,Kilometers_Driven_log,Price_log,New Mileage,newprice,num_engine,power
357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747.0,Petrol,Automatic,First,14.67 kmpl,1798 CC,177.46 bhp,5.0,36.15 Lakh,27.3,5,Skoda,SuperbL&K,9.52857589747142,3.3068867021909143,14.67,36.15,1798.0,177.46
358,Hyundai i10 Magna 1.2,Chennai,2009,620000.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.7,15,Hyundai,i10Magna,13.337474757021274,0.9932517730102834,20.36,9.74,1197.0,78.9
359,Maruti Swift LDI,Delhi,2013,70000.0,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,3.5,11,Maruti,SwiftLDI,11.156250521031495,1.252762968495368,22.9,7.87,1248.0,74.0
360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000.0,Petrol,Automatic,First,18.5 kmpl,1197 CC,83.14 bhp,5.0,,6.2,8,Maruti,SwiftDzire,9.798127036878302,1.824549292051046,18.5,7.87,1197.0,83.14
361,Nissan Micra Diesel XV,Chennai,2011,83000.0,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,2.75,13,Nissan,MicraDiesel,11.326595886778735,1.0116009116784799,23.08,9.51,1461.0,63.1
362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000.0,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,3.25,9,Maruti,SwiftDzire,11.77528972943772,1.1786549963416462,23.4,7.87,1248.0,74.0
363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400.0,Diesel,Manual,First,17.8 kmpl,1399 CC,67 bhp,5.0,,3.25,12,Ford,FiestaClassic,11.057219140425318,1.1786549963416462,17.8,11.2,1399.0,67.0
364,Maruti Zen LX,Kolkata,2003,65000.0,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5.0,,0.65,21,Maruti,ZenLX,11.082142548877775,-0.4307829160924542,17.3,7.87,993.0,60.0
365,Mini Clubman Cooper S,Pune,2017,8350.0,Petrol,Manual,First,13.8 kmpl,1998 CC,192 bhp,5.0,44.59 Lakh,35.0,7,Mini Cooper,ClubmanCooper,9.030016817844901,3.5553480614894135,13.8,44.59,1998.0,192.0
366,Toyota Etios GD,Kolkata,2014,45000.0,Diesel,Manual,First,23.59 kmpl,1364 CC,67.05 bhp,5.0,,3.25,10,Toyota,EtiosGD,10.714417768752456,1.1786549963416462,23.59,23.25,1364.0,67.05
367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200.0,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5.0,,2.9,6,Maruti,Alto800,10.173514689749188,1.0647107369924282,24.7,7.87,796.0,47.3
368,Maruti Alto VXi,Bangalore,2011,11000.0,Petrol,Manual,Third,18.9 kmpl,796 CC,47 bhp,5.0,,2.9,13,Maruti,AltoVXi,9.305650551780507,1.0647107369924282,18.9,7.87,796.0,47.0
369,BMW X5 3.0d,Bangalore,2009,90000.0,Diesel,Automatic,Second,11.0 kmpl,2993 CC,235 bhp,5.0,,17.75,15,BMW,X53.0d,11.407564949312402,2.8763855159214247,11.0,57.985,2993.0,235.0
370,Nissan Teana XV,Mumbai,2015,74000.0,Petrol,Automatic,Second,11.07 kmpl,2496 CC,179.5 bhp,5.0,,8.25,9,Nissan,TeanaXV,11.211820372186306,2.1102132003465894,11.07,9.51,2496.0,179.5
371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081.0,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5.0,,5.77,9,Hyundai,Grandi10,10.52085998803243,1.7526720805200082,18.9,9.74,1197.0,82.0
372,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000.0,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,12 Lakh,9.49,7,Maruti,VitaraBrezza,10.571316925111784,2.2502386126218363,24.3,12.0,1248.0,88.5
373,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000.0,Diesel,Automatic,Third,12.07 kmpl,2967 CC,241.4 bhp,7.0,,12.95,16,Audi,Q73.0,11.502875129116727,2.5610957881455465,12.07,53.14,2967.0,241.4
374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000.0,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,,20.0,9,Mercedes-Benz,GLAClass,10.545341438708522,2.995732273553991,17.9,70.85,2143.0,136.0
375,Maruti 800 AC,Chennai,2007,72000.0,Petrol,Manual,Third,16.1 kmpl,796 CC,37 bhp,4.0,,1.0,17,Maruti,800AC,11.184421397998193,0.0,16.1,7.87,796.0,37.0
376,Renault Duster 85PS Diesel RxL,Chennai,2015,93000.0,Diesel,Manual,Second,20.45 kmpl,1461 CC,83.8 bhp,5.0,,7.1,9,Renault,Duster85PS,11.440354772135393,1.9600947840472698,20.45,4.93,1461.0,83.8
377,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900.0,Diesel,Manual,First,21.43 kmpl,1364 CC,87.2 bhp,5.0,,16.5,7,Toyota,CorollaAltis,8.68270762989381,2.803360380906535,21.43,23.25,1364.0,87.2
378,Mercedes-Benz New C-Class 220,Chennai,2014,25000.0,Diesel,Manual,First,15.8 kmpl,2148 CC,170 bhp,5.0,,26.0,10,Mercedes-Benz,NewC-Class,10.126631103850338,3.258096538021482,15.8,70.85,2148.0,170.0
379,Maruti Ritz VDi,Hyderabad,2010,68000.0,Diesel,Manual,Second,21.1 kmpl,1248 CC,73.9 bhp,5.0,,3.2,14,Maruti,RitzVDi,11.127262984158243,1.1631508098056809,21.1,7.87,1248.0,73.9
380,Honda BRV i-VTEC V CVT,Kochi,2017,35676.0,Petrol,Automatic,First,16.0 kmpl,1497 CC,117.3 bhp,7.0,14.65 Lakh,9.48,7,Honda,BRVi-VTEC,10.482233472786097,2.2491843162669305,16.0,14.65,1497.0,117.3
381,Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310.0,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5.0,,4.0,9,Hyundai,Xcent1.1,11.216000811151515,1.3862943611198906,24.4,9.74,1120.0,71.0
382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364.0,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5.0,,26.5,10,Mercedes-Benz,E-Class2009-2013,10.991443261015709,3.2771447329921766,14.21,70.85,2143.0,203.0
383,Mercedes-Benz B Class B180,Kochi,2014,41380.0,Petrol,Automatic,Second,14.8 kmpl,1595 CC,120.7 bhp,5.0,,11.77,10,Mercedes-Benz,BClass,10.630552951299533,2.4655539212721855,14.8,70.85,1595.0,120.7
384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900.0,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5.0,,37.0,7,Mercedes-Benz,E-Class2015-2017,10.431170293368542,3.6109179126442243,15.0,70.85,2143.0,204.0
385,Honda City i VTEC VX Option,Mumbai,2016,28000.0,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,8.75,8,Honda,Cityi,10.239959789157341,2.169053700369523,17.8,11.15,1497.0,117.3
386,Hyundai Santro Xing XL eRLX Euro III,Hyderabad,2007,50958.0,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5.0,,1.95,17,Hyundai,SantroXing,10.838757043008064,0.6678293725756554,17.0,9.74,1086.0,82.0
387,Honda City 1.5 S MT,Chennai,2011,93982.0,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,3.75,13,Honda,City1.5,11.45085855355401,1.3217558399823195,17.0,11.15,1497.0,118.0
388,Hyundai Verna Transform VTVT,Pune,2010,95000.0,Petrol,Manual,First,16.2 kmpl,1599 CC,103.2 bhp,5.0,,2.5,14,Hyundai,VernaTransform,11.461632170582678,0.9162907318741551,16.2,9.74,1599.0,103.2
389,Jaguar XE Portfolio,Mumbai,2017,9000.0,Petrol,Automatic,First,13.5 kmpl,1999 CC,246.74 bhp,5.0,53.72 Lakh,34.5,7,Jaguar,XEPortfolio,9.104979856318357,3.5409593240373143,13.5,53.72,1999.0,246.74
390,Honda Amaze S i-Vtech,Delhi,2015,52516.0,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,4.65,9,Honda,AmazeS,10.868873164054001,1.536867219599265,18.0,11.15,1198.0,86.7
391,Mini Cooper Convertible 1.6,Bangalore,2015,20000.0,Petrol,Automatic,First,18.86 kmpl,1598 CC,122 bhp,4.0,,32.0,9,Mini Cooper,CooperConvertible,9.903487552536127,3.4657359027997265,18.86,42.12,1598.0,122.0
392,Mercedes-Benz S Class 2005 2013 S 350 CDI,Coimbatore,2017,56451.0,Diesel,Automatic,First,13.5 kmpl,2987 CC,282 bhp,5.0,,62.81,7,Mercedes-Benz,SClass,10.941128284212754,4.140114296466289,13.5,70.85,2987.0,282.0
393,Hyundai EON Magna Plus,Chennai,2014,37000.0,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,3.25,10,Hyundai,EONMagna,10.51867319162636,1.1786549963416462,21.1,9.74,814.0,55.2
394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400.0,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5.0,,3.1,10,Maruti,WagonR,9.764225485202621,1.1314021114911006,20.51,7.87,998.0,67.04
395,Maruti Ritz LDi,Coimbatore,2011,90207.0,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5.0,,3.91,13,Maruti,RitzLDi,11.409862308361086,1.3635373739972745,21.1,7.87,1248.0,73.9
396,BMW 3 Series 320d Sedan,Chennai,2011,89616.0,Diesel,Automatic,First,16.07 kmpl,1995 CC,181 bhp,5.0,,11.0,13,BMW,3Series,11.403289154449613,2.3978952727983707,16.07,57.985,1995.0,181.0
397,Tata Xenon XT EX 4X2,Pune,2014,85000.0,Diesel,Manual,First,13.49 kmpl,2179 CC,138.03 bhp,5.0,,3.5,10,Tata,XenonXT,11.350406535472453,1.252762968495368,13.49,7.63,2179.0,138.03
398,Audi A3 35 TDI Attraction,Chennai,2014,79271.0,Diesel,Automatic,First,20.38 kmpl,1968 CC,143 bhp,5.0,,16.5,10,Audi,A335,11.280627640864537,2.803360380906535,20.38,53.14,1968.0,143.0
399,Land Rover Range Rover 2.2L Dynamic,Hyderabad,2012,56000.0,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,30.0,12,Land Rover,RoverRange,10.933106969717286,3.4011973816621555,12.7,71.85499999999999,2179.0,187.7
400,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2010,85001.0,Diesel,Automatic,Second,12.0 kmpl,2987 CC,224 bhp,7.0,,28.0,14,Mercedes-Benz,GL-Class2007,11.350418300109132,3.332204510175204,12.0,70.85,2987.0,224.0
401,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,Hyderabad,2018,12000.0,Diesel,Automatic,First,13.5 kmpl,2477 CC,175.56 bhp,7.0,33.91 Lakh,28.0,6,Mitsubishi,PajeroSport,9.392661928770137,3.332204510175204,13.5,33.91,2477.0,175.56
402,Maruti Alto LX,Jaipur,2010,125000.0,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5.0,,0.92,14,Maruti,AltoLX,11.736069016284437,-0.08338160893905101,19.7,7.87,796.0,46.3
403,Maruti Wagon R LXI BSIII,Pune,2013,53000.0,Petrol,Manual,First,14.0 kmpl,1061 CC,64 bhp,5.0,,2.75,11,Maruti,WagonR,10.87804719253426,1.0116009116784799,14.0,7.87,1061.0,64.0
404,Land Rover Range Rover 2.2L Prestige,Coimbatore,2017,34990.0,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,53.83,7,Land Rover,RoverRange,10.462817585361734,3.985830932572866,12.7,71.85499999999999,2179.0,187.7
405,Hyundai Verna 1.6 SX VTVT,Pune,2011,49768.0,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5.0,,4.95,13,Hyundai,Verna1.6,10.815127486194855,1.599387576580599,17.01,9.74,1591.0,121.3
406,BMW 5 Series 525d Sedan,Hyderabad,2013,56000.0,Diesel,Automatic,First,16.73 kmpl,2993 CC,218 bhp,5.0,,33.5,11,BMW,5Series,10.933106969717286,3.5115454388310208,16.73,57.985,2993.0,218.0
407,Jaguar XF Diesel,Bangalore,2013,75000.0,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5.0,,27.95,11,Jaguar,XFDiesel,11.225243392518447,3.3304171996011083,14.74,53.72,2993.0,270.9
408,Skoda Superb Elegance 1.8 TSI AT,Hyderabad,2010,57000.0,Petrol,Automatic,First,13.7 kmpl,1798 CC,157.75 bhp,5.0,,7.25,14,Skoda,SuperbElegance,10.950806546816688,1.9810014688665833,13.7,31.365000000000002,1798.0,157.75
409,Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542.0,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,5.0,,25.71,7,Audi,Q335,10.533215585226419,3.246880021277798,15.73,53.14,1968.0,174.33
410,Land Rover Range Rover 2.2L Pure,Coimbatore,2014,95649.0,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,29.67,10,Land Rover,RoverRange,11.468440520030684,3.3901364343027307,12.7,71.85499999999999,2179.0,187.7
411,Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2013,35299.0,Diesel,Automatic,First,14.84 kmpl,2143 CC,170 bhp,5.0,,19.0,11,Mercedes-Benz,NewC-Class,10.471609913908228,2.9444389791664403,14.84,70.85,2143.0,170.0
412,Mahindra Scorpio S10 4WD,Kochi,2017,28464.0,Diesel,Manual,First,15.4 kmpl,2179 CC,120 bhp,7.0,,13.05,7,Mahindra,ScorpioS10,10.256395409905616,2.5687881337687024,15.4,11.145,2179.0,120.0
413,BMW 3 Series Luxury Line,Mumbai,2015,41000.0,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,60.88 Lakh,25.5,9,BMW,3Series,10.621327345686446,3.2386784521643803,21.76,60.88,1995.0,190.0
414,Honda BR-V i-VTEC S MT,Pune,2017,9000.0,Petrol,Manual,First,15.4 kmpl,1497 CC,117.3 bhp,7.0,12.51 Lakh,8.5,7,Honda,BR-Vi-VTEC,9.104979856318357,2.1400661634962708,15.4,12.51,1497.0,117.3
415,Volvo S80 2006-2013 D5,Chennai,2010,92098.0,Diesel,Automatic,Second,16.0 kmpl,2400 CC,215 bhp,5.0,,7.25,14,Volvo,S802006-2013,11.430608506481011,1.9810014688665833,16.0,45.67,2400.0,215.0
416,Hyundai Accent GLE,Pune,2005,5834.0,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5.0,,0.8,19,Hyundai,AccentGLE,8.671458150427666,-0.2231435513142097,13.2,9.74,1495.0,94.0
417,Hyundai i20 Active SX Petrol,Jaipur,2017,40250.0,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5.0,9.74 Lakh,6.9,7,Hyundai,i20Active,10.60286528284671,1.9315214116032138,17.19,9.74,1197.0,81.86
418,Mercedes-Benz GLC 43 AMG Coupe,Coimbatore,2018,22397.0,Petrol,Automatic,First,11.5 kmpl,2996 CC,367 bhp,5.0,95.38 Lakh,70.99,6,Mercedes-Benz,GLC43,10.01668230030247,4.262539022051294,11.5,95.38,2996.0,367.0
419,Hyundai EON Magna Plus,Kolkata,2015,20800.0,Petrol,Manual,Second,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.25,9,Hyundai,EONMagna,9.94270826568941,0.8109302162163288,21.1,9.74,814.0,55.2
420,Hyundai Grand i10 SportZ Edition,Kochi,2018,40322.0,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,,5.5,6,Hyundai,Grandi10,10.604652504689657,1.7047480922384253,18.9,9.74,1197.0,81.86
421,Honda City 1.5 EXI S,Mumbai,2013,52576.0,Petrol,Manual,First,13.0 kmpl,1493 CC,100 bhp,5.0,,4.35,11,Honda,City1.5,10.870015020836995,1.4701758451005926,13.0,11.15,1493.0,100.0
422,Volkswagen Polo Petrol Trendline 1.2L,Kolkata,2010,55000.0,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,2.25,14,Volkswagen,PoloPetrol,10.915088464214607,0.8109302162163288,16.47,11.105,1198.0,73.9
423,Audi A6 35 TFSI Matrix,Mumbai,2016,47000.0,Petrol,Automatic,First,15.26 kmpl,1798 CC,187.74 bhp,5.0,60.59 Lakh,24.5,8,Audi,A635,10.757902880692196,3.1986731175506815,15.26,60.59,1798.0,187.74
424,Volkswagen Jetta 2007-2011 1.9 L TDI,Hyderabad,2010,42021.0,Diesel,Manual,First,0.0 kmpl,1968 CC,null bhp,5.0,,5.45,14,Volkswagen,Jetta2007-2011,10.645924772307156,1.6956156086751528,0.0,11.105,1968.0,103.2
425,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,23163.0,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5.0,,12.03,7,Hyundai,Creta1.6,10.050311456976926,2.4874035299865875,15.29,9.74,1591.0,121.3
426,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,50000.0,Petrol,Automatic,Second,11.74 kmpl,1796 CC,186 bhp,5.0,,8.5,13,Mercedes-Benz,NewC-Class,10.819778284410283,2.1400661634962708,11.74,70.85,1796.0,186.0
427,Mini Cooper Convertible S,Mumbai,2014,11900.0,Petrol,Automatic,First,16.82 kmpl,1998 CC,189.08 bhp,4.0,44.28 Lakh,28.5,10,Mini Cooper,CooperConvertible,9.38429367909962,3.349904087274605,16.82,44.28,1998.0,189.08
428,Hyundai Santro Xing XO eRLX Euro II,Pune,2006,108000.0,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5.0,,1.2,18,Hyundai,SantroXing,11.589886506106357,0.1823215567939546,17.0,9.74,1086.0,82.0
429,Toyota Etios VD,Bangalore,2013,37000.0,Diesel,Manual,First,23.59 kmpl,1364 CC,67.04 bhp,5.0,,5.75,11,Toyota,EtiosVD,10.51867319162636,1.749199854809259,23.59,23.25,1364.0,67.04
430,Honda Brio S MT,Delhi,2014,30000.0,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5.0,,3.2,10,Honda,BrioS,10.308952660644293,1.1631508098056809,19.4,11.15,1198.0,86.8
431,Maruti Baleno Alpha Automatic,Coimbatore,2018,12831.0,Petrol,Automatic,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,9.89,6,Maruti,BalenoAlpha,9.459619396895018,2.2915241456346207,21.4,7.87,1197.0,83.1
432,Skoda Laura Ambiente 2.0 TDI CR AT,Coimbatore,2012,143017.0,Diesel,Automatic,First,20.0 kmpl,1968 CC,138.1 bhp,5.0,,6.58,12,Skoda,LauraAmbiente,11.870718783295125,1.884034745337226,20.0,31.365000000000002,1968.0,138.1
433,Hyundai EON Era Plus,Kochi,2018,13102.0,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,4.06,6,Hyundai,EONEra,9.480520169291822,1.4011829736136412,21.1,9.74,814.0,55.2
434,Renault Captur 1.5 Diesel RXL,Coimbatore,2019,24950.0,Diesel,Manual,First,20.37 kmpl,1461 CC,108.45 bhp,5.0,,13.37,5,Renault,Captur1.5,10.124629101179664,2.5930133911138515,20.37,4.93,1461.0,108.45
435,BMW 5 Series 2003-2012 GT 530d LE,Coimbatore,2011,57832.0,Diesel,Automatic,First,16.2 kmpl,2993 CC,258 bhp,5.0,,25.82,13,BMW,5Series,10.965297534680133,3.2511493854184965,16.2,57.985,2993.0,258.0
436,Maruti Alto 800 LXI,Kochi,2016,34267.0,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,3.74,8,Maruti,Alto800,10.441938070914238,1.3190856114264407,22.74,7.87,796.0,47.3
437,Volvo V40 D3,Bangalore,2015,33000.0,Diesel,Automatic,Second,16.8 kmpl,1984 CC,150 bhp,5.0,,22.0,9,Volvo,V40D3,10.404262840448617,3.091042453358316,16.8,45.67,1984.0,150.0
438,Maruti Wagon R LXI BSII,Ahmedabad,2007,55100.0,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,1.45,17,Maruti,WagonR,10.916904995141007,0.371563556432483,18.9,7.87,998.0,67.1
439,Honda City ZX GXi,Kolkata,2008,40000.0,Petrol,Manual,First,17.7 kmpl,1497 CC,78 bhp,5.0,,2.0,16,Honda,CityZX,10.596634733096073,0.6931471805599453,17.7,11.15,1497.0,78.0
440,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2017,31841.0,CNG,Manual,First,15.1 km/kg,1196 CC,73 bhp,5.0,,4.7,7,Maruti,Eeco5,10.368510046500305,1.547562508716013,21.139999999999997,7.87,1196.0,73.0
441,Chevrolet Enjoy 1.4 LS 8,Kolkata,2014,15000.0,Petrol,Manual,First,13.7 kmpl,1399 CC,98.79 bhp,8.0,,3.75,10,Chevrolet,Enjoy1.4,9.615805480084347,1.3217558399823195,13.7,9.74,1399.0,98.79
442,Mahindra Bolero ZLX,Coimbatore,2016,82756.0,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.28 Lakh,7.7,8,Mahindra,BoleroZLX,11.323651798163635,2.0412203288596382,15.96,11.28,2523.0,62.1
443,Hyundai Santro GLS I - Euro I,Coimbatore,2012,50243.0,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,5.0,,3.35,12,Hyundai,SantroGLS,10.824626512735104,1.208960345836975,0.0,9.74,1086.0,82.0
444,Hyundai EON D Lite,Hyderabad,2014,20600.0,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.6,10,Hyundai,EOND,9.933046354777673,0.9555114450274363,21.1,9.74,814.0,55.2
445,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,29952.0,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,,13.77,7,Hyundai,Creta1.6,10.30735137927732,2.6224923127405635,13.0,9.74,1591.0,121.3
446,Volkswagen Vento 1.6 Comfortline,Mumbai,2017,15000.0,Petrol,Manual,Second,16.09 kmpl,1598 CC,103.5 bhp,5.0,11.48 Lakh,7.1,7,Volkswagen,Vento1.6,9.615805480084347,1.9600947840472698,16.09,11.48,1598.0,103.5
447,Honda Civic 2006-2010 1.8 S AT,Pune,2008,61938.0,Petrol,Automatic,Second,12.9 kmpl,1799 CC,130 bhp,5.0,,2.65,16,Honda,Civic2006-2010,11.033889163693646,0.9745596399981308,12.9,11.15,1799.0,130.0
448,Tata Indica Vista Quadrajet LS,Hyderabad,2014,67000.0,Diesel,Manual,First,22.3 kmpl,1248 CC,74 bhp,5.0,,2.5,10,Tata,IndicaVista,11.112447898373103,0.9162907318741551,22.3,7.63,1248.0,74.0
449,Mahindra XUV500 W8 2WD,Kochi,2013,61672.0,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,7.53,11,Mahindra,XUV500W8,11.029585298139098,2.018895041811802,16.0,11.145,2179.0,140.0
450,Hyundai i20 1.2 Asta Option,Coimbatore,2017,26185.0,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.98,7,Hyundai,i201.2,10.172942006713589,2.0769384114617173,18.6,9.74,1197.0,81.83
451,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000.0,Diesel,Automatic,Second,14.16 kmpl,1968 CC,174.3 bhp,5.0,,39.0,10,Audi,Q530,10.545341438708522,3.6635616461296463,14.16,53.14,1968.0,174.3
452,Maruti Ritz VXi,Chennai,2011,67000.0,Petrol,Manual,Second,18.5 kmpl,1197 CC,85.80 bhp,5.0,,2.25,13,Maruti,RitzVXi,11.112447898373103,0.8109302162163288,18.5,7.87,1197.0,85.8
453,Mitsubishi Cedia Sports,Chennai,2010,66000.0,Petrol,Manual,Second,13.17 kmpl,1999 CC,114 bhp,5.0,,3.85,14,Mitsubishi,CediaSports,11.097410021008562,1.3480731482996928,13.17,33.21,1999.0,114.0
454,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2015,80883.0,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,13.5,9,Toyota,Innova2.5,11.300758944994593,2.6026896854443837,12.8,23.25,2494.0,102.0
455,Maruti Celerio LDi,Hyderabad,2016,80219.0,Diesel,Manual,First,27.62 kmpl,793 CC,47 bhp,5.0,,3.5,8,Maruti,CelerioLDi,11.292515673527074,1.252762968495368,27.62,7.87,793.0,47.0
456,Maruti S-Cross Delta DDiS 200 SH,Delhi,2018,12923.0,Diesel,Manual,First,25.1 kmpl,1248 CC,88.5 bhp,5.0,11.26 Lakh,8.92,6,Maruti,S-CrossDelta,9.466763948525191,2.188295946591918,25.1,11.26,1248.0,88.5
457,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,86642.0,Diesel,Automatic,First,15.17 kmpl,1968 CC,181 bhp,5.0,43.65 Lakh,20.37,8,Audi,Q335,11.369539965434294,3.0140632302387145,15.17,43.65,1968.0,181.0
458,BMW 3 Series Luxury Line,Bangalore,2016,19235.0,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,62.07 Lakh,36.5,8,BMW,3Series,9.864486815186396,3.597312260588446,21.76,62.07,1995.0,190.0
459,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2016,51002.0,Diesel,Automatic,First,11.33 kmpl,4134 CC,335.2 bhp,7.0,,48.91,8,Audi,Q74.2,10.839620126623823,3.8899818745512658,11.33,53.14,4134.0,335.2
460,Hyundai i20 2015-2017 Asta 1.2,Pune,2016,6800.0,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.2,8,Hyundai,i202015-2017,8.824677891164198,1.9740810260220096,18.6,9.74,1197.0,81.83
461,Renault Duster 110PS Diesel RxL,Hyderabad,2012,82749.0,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,5.99,12,Renault,Duster110PS,11.323567208574145,1.7900914121273581,19.01,4.93,1461.0,108.45
462,Hyundai Xcent 1.1 CRDi S Celebration Edition,Pune,2016,51000.0,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5.0,,5.25,8,Hyundai,Xcent1.1,10.839580911706463,1.6582280766035324,24.4,9.74,1120.0,71.0
463,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,31465.0,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,6.5,10,Ford,Ecosport1.5,10.356631095961035,1.8718021769015913,22.7,11.2,1498.0,89.84
464,Volkswagen Polo Petrol Trendline 1.2L,Hyderabad,2013,76476.0,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,4.4,11,Volkswagen,PoloPetrol,11.244732245102295,1.4816045409242156,16.47,11.105,1198.0,73.9
465,Hyundai Grand i10 CRDi Magna,Kolkata,2017,14000.0,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,4.6,7,Hyundai,Grandi10,9.546812608597396,1.5260563034950492,24.0,9.74,1120.0,70.0
466,Tata Manza Aqua Quadrajet BS IV,Ahmedabad,2013,47000.0,Diesel,Manual,First,21.12 kmpl,1248 CC,88.8 bhp,5.0,,2.95,11,Tata,ManzaAqua,10.757902880692196,1.0818051703517284,21.12,7.63,1248.0,88.8
